rule_id	n	ents_out	ents_in	doors_out	doors_in	n_pairs	sigs	example_pair
8d51e0d74976	7	1234567,1245763,1247563,1247653,1254763,1342765,1352674,1376542,1423765,1427365,1427635,1432765,1437652,1523674,1524763,1526734,1532674,1547362,1574362,1623574,1623754,1625374,1652374,1736542,1743562,1743652,1745362,1763542,1765342,2345617,2357164,2367154,2371654,2375164,2376145,2457613,2475613,2476153,2476513,2537164,2547613,2671354,2671534,2673154,2736145,2761345,2761435,2763145,2763451,3142765,3152674,3267154,3276145,3417652,3427615,3452761,3456127,3526714,3541762,3561742,3571624,3614275,3615472,3615742,3617452,3651742,3654172,3671524,3716254,3716524,3751624,3761425,3765142,3765412,4137652,4173652,4176352,4176532,4237615,4273615,4276135,4276315,4327615,4356172,4361572,4365172,4376512,4527631,4536172,4561237,4576123,4736152,4756123,4761253,4761523,4765123,5124763,5143762,5162374,5174362,5236714,5237164,5247613,5267134,5267314,5276341,5326714,5341762,5361742,5371624,5413762,5417362,5417632,5473612,5476123,5612347,5612473,5617432,5716234,5743612,5761243,6123457,6124573,6124753,6125473,6134275,6142375,6142735,6143275,6152473,6154732,6157432,6174352,6174532,6235714,6237514,6253714,6314275,6345271,6354172,6512473,6514372,6517432,6523714,6534172,6541372,6541732,6713524,6715234,6715324,6731524,7135264,7152364,7153264,7162354,7162534,7165234,7315264,7361425,7361542,7365412,7435612,7436152,7436512,7453612,7516234,7561243,7612453,7612543,7613425,7614235,7614325,7615243,7631425,7634521,7635412,7651243,7651432,7653412,7654132	1234765,1237654,1243765,1247365,1247635,1274365,1276543,1324765,1425763,1427563,1427653,1432567,1452673,1452763,1524673,1526743,1527364,1542673,1542763,1623475,1623745,1624375,1642375,1726543,1742365,1743265,1743625,1762543,1765243,2174365,2347165,2347615,2361745,2371645,2374165,2376514,2417653,2437165,2437615,2467153,2473615,2476135,2476315,2541763,2547631,2561437,2576143,2617435,2654173,2671453,2671543,2674153,2736154,2743615,2756143,2761453,2761543,2765143,2765413,3124765,3247615,3254761,3256147,3261745,3471625,3476125,3612475,3612745,3615274,3617425,3621745,3716245,3716425,3741625,3761245,3765124,4127653,4152673,4162375,4172653,4176253,4176523,4236175,4237165,4257613,4267153,4275613,4276153,4276513,4325617,4326175,4361275,4362175,4371625,4376125,4526713,4527613,4671523,4716235,4736125,4761235,4761325,4763125,4763251,5123764,5142763,5241763,5246713,5267143,5267413,5273614,5276143,5412763,5417263,5417623,5426713,5427613,5476321,5614273,5614327,5761423,6123475,6124375,6124735,6127435,6132475,6142573,6142753,6143257,6145273,6152734,6154273,6174235,6174325,6217435,6234715,6237415,6243715,6254173,6312475,6325471,6423715,6512374,6514273,6524173,6541273,6541723,6714523,6715243,6715423,6741523,7145263,7152463,7154263,7162345,7162435,7164235,7265413,7361245,7361524,7415263,7416235,7423615,7432615,7436125,7436215,7561423,7612345,7612435,7613245,7614253,7614523,7615423,7625413,7631245,7632541,7651234,7651423,7652413,7654123			1	e21901d90bf3	5906.up-6597315411ea.txt~5906.up-f2c7804be474.txt
0b34b5c6c34a	7	1234765,1237654,1243765,1247365,1247635,1274365,1276543,1324765,1425763,1427563,1427653,1432567,1452673,1452763,1524673,1526743,1527364,1542673,1542763,1623475,1623745,1624375,1642375,1726543,1742365,1743265,1743625,1762543,1765243,2174365,2347165,2347615,2361745,2371645,2374165,2376514,2417653,2437165,2437615,2467153,2473615,2476135,2476315,2541763,2547631,2561437,2576143,2617435,2654173,2671453,2671543,2674153,2736154,2743615,2756143,2761453,2761543,2765143,2765413,3124765,3247615,3254761,3256147,3261745,3471625,3476125,3612475,3612745,3615274,3617425,3621745,3716245,3716425,3741625,3761245,3765124,4127653,4152673,4162375,4172653,4176253,4176523,4236175,4237165,4257613,4267153,4275613,4276153,4276513,4325617,4326175,4361275,4362175,4371625,4376125,4526713,4527613,4671523,4716235,4736125,4761235,4761325,4763125,4763251,5123764,5142763,5241763,5246713,5267143,5267413,5273614,5276143,5412763,5417263,5417623,5426713,5427613,5476321,5614273,5614327,5761423,6123475,6124375,6124735,6127435,6132475,6142573,6142753,6143257,6145273,6152734,6154273,6174235,6174325,6217435,6234715,6237415,6243715,6254173,6312475,6325471,6423715,6512374,6514273,6524173,6541273,6541723,6714523,6715243,6715423,6741523,7145263,7152463,7154263,7162345,7162435,7164235,7265413,7361245,7361524,7415263,7416235,7423615,7432615,7436125,7436215,7561423,7612345,7612435,7613245,7614253,7614523,7615423,7625413,7631245,7632541,7651234,7651423,7652413,7654123	1234567,1245763,1247563,1247653,1254763,1342765,1352674,1376542,1423765,1427365,1427635,1432765,1437652,1523674,1524763,1526734,1532674,1547362,1574362,1623574,1623754,1625374,1652374,1736542,1743562,1743652,1745362,1763542,1765342,2345617,2357164,2367154,2371654,2375164,2376145,2457613,2475613,2476153,2476513,2537164,2547613,2671354,2671534,2673154,2736145,2761345,2761435,2763145,2763451,3142765,3152674,3267154,3276145,3417652,3427615,3452761,3456127,3526714,3541762,3561742,3571624,3614275,3615472,3615742,3617452,3651742,3654172,3671524,3716254,3716524,3751624,3761425,3765142,3765412,4137652,4173652,4176352,4176532,4237615,4273615,4276135,4276315,4327615,4356172,4361572,4365172,4376512,4527631,4536172,4561237,4576123,4736152,4756123,4761253,4761523,4765123,5124763,5143762,5162374,5174362,5236714,5237164,5247613,5267134,5267314,5276341,5326714,5341762,5361742,5371624,5413762,5417362,5417632,5473612,5476123,5612347,5612473,5617432,5716234,5743612,5761243,6123457,6124573,6124753,6125473,6134275,6142375,6142735,6143275,6152473,6154732,6157432,6174352,6174532,6235714,6237514,6253714,6314275,6345271,6354172,6512473,6514372,6517432,6523714,6534172,6541372,6541732,6713524,6715234,6715324,6731524,7135264,7152364,7153264,7162354,7162534,7165234,7315264,7361425,7361542,7365412,7435612,7436152,7436512,7453612,7516234,7561243,7612453,7612543,7613425,7614235,7614325,7615243,7631425,7634521,7635412,7651243,7651432,7653412,7654132			1	e21901d90bf3	5906.up-6597315411ea.txt~5906.up-f2c7804be474.txt
54df7d6885d9	7	1234765,1237654,1243765,1247365,1247635,1274365,1276543,1324765,1352674,1425763,1427563,1427653,1432567,1452763,1523674,1526734,1527364,1532674,1542763,1623574,1623754,1625374,1652374,1726543,1742365,1743265,1743625,1762543,1765243,2174365,2347615,2357164,2361745,2367154,2371654,2375164,2376514,2417653,2437615,2473615,2476135,2476315,2537164,2541763,2547631,2561437,2576143,2617435,2654173,2671354,2671534,2673154,2736154,2743615,2756143,2761453,2761543,2765143,2765413,3124765,3152674,3247615,3254761,3256147,3261745,3267154,3476125,3526714,3571624,3612475,3612745,3615274,3617425,3621745,3671524,3716254,3716524,3751624,3761245,3765124,4127653,4172653,4176253,4176523,4236175,4257613,4275613,4276153,4276513,4325617,4326175,4361275,4362175,4376125,4527613,4736125,4761235,4761325,4763125,4763251,5123764,5142763,5162374,5236714,5237164,5241763,5267134,5267314,5273614,5276143,5326714,5371624,5412763,5417263,5417623,5427613,5476321,5614273,5614327,5716234,5761423,6123475,6124375,6124735,6127435,6132475,6142573,6142753,6143257,6145273,6152734,6154273,6174235,6174325,6217435,6235714,6237514,6253714,6254173,6312475,6325471,6512374,6514273,6523714,6524173,6541273,6541723,6713524,6715234,6715324,6731524,7135264,7152364,7153264,7162354,7162534,7165234,7265413,7315264,7361245,7361524,7423615,7432615,7436125,7436215,7516234,7561423,7612345,7612435,7613245,7614253,7614523,7615423,7625413,7631245,7632541,7651234,7651423,7652413,7654123	1234567,1245763,1247563,1247653,1254763,1342765,1376542,1423765,1427365,1427635,1432765,1437652,1452673,1524673,1524763,1526743,1542673,1547362,1574362,1623475,1623745,1624375,1642375,1736542,1743562,1743652,1745362,1763542,1765342,2345617,2347165,2371645,2374165,2376145,2437165,2457613,2467153,2475613,2476153,2476513,2547613,2671453,2671543,2674153,2736145,2761345,2761435,2763145,2763451,3142765,3276145,3417652,3427615,3452761,3456127,3471625,3541762,3561742,3614275,3615472,3615742,3617452,3651742,3654172,3716245,3716425,3741625,3761425,3765142,3765412,4137652,4152673,4162375,4173652,4176352,4176532,4237165,4237615,4267153,4273615,4276135,4276315,4327615,4356172,4361572,4365172,4371625,4376512,4526713,4527631,4536172,4561237,4576123,4671523,4716235,4736152,4756123,4761253,4761523,4765123,5124763,5143762,5174362,5246713,5247613,5267143,5267413,5276341,5341762,5361742,5413762,5417362,5417632,5426713,5473612,5476123,5612347,5612473,5617432,5743612,5761243,6123457,6124573,6124753,6125473,6134275,6142375,6142735,6143275,6152473,6154732,6157432,6174352,6174532,6234715,6237415,6243715,6314275,6345271,6354172,6423715,6512473,6514372,6517432,6534172,6541372,6541732,6714523,6715243,6715423,6741523,7145263,7152463,7154263,7162345,7162435,7164235,7361425,7361542,7365412,7415263,7416235,7435612,7436152,7436512,7453612,7561243,7612453,7612543,7613425,7614235,7614325,7615243,7631425,7634521,7635412,7651243,7651432,7653412,7654132			1	131202c1944d	5906.up-72482a71c81e.txt~5906.up-c3afee7ed153.txt
92fb5307eb65	7	1234567,1245763,1247563,1247653,1254763,1342765,1376542,1423765,1427365,1427635,1432765,1437652,1452673,1524673,1524763,1526743,1542673,1547362,1574362,1623475,1623745,1624375,1642375,1736542,1743562,1743652,1745362,1763542,1765342,2345617,2347165,2371645,2374165,2376145,2437165,2457613,2467153,2475613,2476153,2476513,2547613,2671453,2671543,2674153,2736145,2761345,2761435,2763145,2763451,3142765,3276145,3417652,3427615,3452761,3456127,3471625,3541762,3561742,3614275,3615472,3615742,3617452,3651742,3654172,3716245,3716425,3741625,3761425,3765142,3765412,4137652,4152673,4162375,4173652,4176352,4176532,4237165,4237615,4267153,4273615,4276135,4276315,4327615,4356172,4361572,4365172,4371625,4376512,4526713,4527631,4536172,4561237,4576123,4671523,4716235,4736152,4756123,4761253,4761523,4765123,5124763,5143762,5174362,5246713,5247613,5267143,5267413,5276341,5341762,5361742,5413762,5417362,5417632,5426713,5473612,5476123,5612347,5612473,5617432,5743612,5761243,6123457,6124573,6124753,6125473,6134275,6142375,6142735,6143275,6152473,6154732,6157432,6174352,6174532,6234715,6237415,6243715,6314275,6345271,6354172,6423715,6512473,6514372,6517432,6534172,6541372,6541732,6714523,6715243,6715423,6741523,7145263,7152463,7154263,7162345,7162435,7164235,7361425,7361542,7365412,7415263,7416235,7435612,7436152,7436512,7453612,7561243,7612453,7612543,7613425,7614235,7614325,7615243,7631425,7634521,7635412,7651243,7651432,7653412,7654132	1234765,1237654,1243765,1247365,1247635,1274365,1276543,1324765,1352674,1425763,1427563,1427653,1432567,1452763,1523674,1526734,1527364,1532674,1542763,1623574,1623754,1625374,1652374,1726543,1742365,1743265,1743625,1762543,1765243,2174365,2347615,2357164,2361745,2367154,2371654,2375164,2376514,2417653,2437615,2473615,2476135,2476315,2537164,2541763,2547631,2561437,2576143,2617435,2654173,2671354,2671534,2673154,2736154,2743615,2756143,2761453,2761543,2765143,2765413,3124765,3152674,3247615,3254761,3256147,3261745,3267154,3476125,3526714,3571624,3612475,3612745,3615274,3617425,3621745,3671524,3716254,3716524,3751624,3761245,3765124,4127653,4172653,4176253,4176523,4236175,4257613,4275613,4276153,4276513,4325617,4326175,4361275,4362175,4376125,4527613,4736125,4761235,4761325,4763125,4763251,5123764,5142763,5162374,5236714,5237164,5241763,5267134,5267314,5273614,5276143,5326714,5371624,5412763,5417263,5417623,5427613,5476321,5614273,5614327,5716234,5761423,6123475,6124375,6124735,6127435,6132475,6142573,6142753,6143257,6145273,6152734,6154273,6174235,6174325,6217435,6235714,6237514,6253714,6254173,6312475,6325471,6512374,6514273,6523714,6524173,6541273,6541723,6713524,6715234,6715324,6731524,7135264,7152364,7153264,7162354,7162534,7165234,7265413,7315264,7361245,7361524,7423615,7432615,7436125,7436215,7516234,7561423,7612345,7612435,7613245,7614253,7614523,7615423,7625413,7631245,7632541,7651234,7651423,7652413,7654123			1	131202c1944d	5906.up-72482a71c81e.txt~5906.up-c3afee7ed153.txt
9b8ddcec1214	7	1235764,1237564,1273564,1367254,1536724,1672534,1723564,1725364,2153674,2356174,2357614,2375614,2513674,2531674,2536174,2735614,3167254,3561274,3561724,3576124,3617254,3672154,3672514,3756124,5136724,5316724,5361724,5367214,5612374,5612734,5617234,5761234,6123574,6123754,6127354,6172354,6172534,6721534,6725134,6725314,7215364,7235614,7251364,7253164,7253614,7356124,7561234,7612354	1234567,1235467,1243567,1423567,2345617,2354617,2356147,2435617,2453671,2534671,2536471,2543671,3456127,3467251,3546127,3561247,3561427,3647251,3672451,3672541,4235617,4356127,4367251,4536721,4561237,4612357,4672531,4725361,5346721,5364721,5367241,5436721,5461237,5612347,5612437,5614237,6123457,6123547,6124357,6142357,6472531,6724531,6725341,6725431,7245361,7253461,7253641,7254361			1	e738ed0dd2de	5906.up-02d771908307.txt~5906.up-9a915a83c416.txt
d6f9e3aaed73	7	1234567,1235467,1243567,1423567,2345617,2354617,2356147,2435617,2453671,2534671,2536471,2543671,3456127,3467251,3546127,3561247,3561427,3647251,3672451,3672541,4235617,4356127,4367251,4536721,4561237,4612357,4672531,4725361,5346721,5364721,5367241,5436721,5461237,5612347,5612437,5614237,6123457,6123547,6124357,6142357,6472531,6724531,6725341,6725431,7245361,7253461,7253641,7254361	1235764,1237564,1273564,1367254,1536724,1672534,1723564,1725364,2153674,2356174,2357614,2375614,2513674,2531674,2536174,2735614,3167254,3561274,3561724,3576124,3617254,3672154,3672514,3756124,5136724,5316724,5361724,5367214,5612374,5612734,5617234,5761234,6123574,6123754,6127354,6172354,6172534,6721534,6725134,6725314,7215364,7235614,7251364,7253164,7253614,7356124,7561234,7612354			1	e738ed0dd2de	5906.up-02d771908307.txt~5906.up-9a915a83c416.txt
a5bfbb3d0e8e	7	1234765,1237654,1327546,1472365,1632745,1652347,1674325,1723465,1724356,1742356,1746325,1753264,1753624,2167435,2174635,2175364,2341657,2346175,2347615,2351746,2361475,2376514,2435176,2547631,2617534,2741635,2754136,3216745,3217465,3254761,3261754,3274165,3275416,3416527,3461725,3476125,3517246,3517426,3614725,3621754,3765124,4132756,4163275,4165237,4235176,4321675,4351726,4617235,4632175,4723615,4761235,4763251,5123764,5172436,5174236,5234167,5326174,5362174,5413276,5476321,6123475,6147235,6172345,6175324,6217534,6321745,6325471,6327415,6512374,6523417,6743215,7234615,7236145,7243516,7416325,7423516,7432165,7463215,7532614,7536214,7541326,7612345,7632541,7651234	1234567,1254763,1632547,1652743,1723564,1723654,1745326,1746352,1753462,1753642,1754326,1764352,2174536,2175436,2345617,2347651,2356174,2365174,2541637,2547613,2741653,2745631,3217456,3217546,3254167,3274561,3456127,3461752,3476521,3517462,3517642,3561724,3641752,3651724,4163257,4165273,4175362,4321756,4351762,4532176,4561237,4563271,4617532,4635172,4761253,4765231,5172364,5174632,5176432,5234761,5274163,5321746,5346172,5364172,5416327,5432176,5476123,5612347,5617234,5632741,6123457,6125473,6172354,6175342,6325417,6327451,6351742,6417532,6435172,6517234,6523471,6527413,7235614,7236514,7416523,7453216,7456321,7463512,7534612,7536412,7543216,7612543,7643512,7652341			1	0f56aef57ca4	5906.up-3de4f10d5095.txt~5906.up-a235b0e09b6c.txt
261467a93592	7	1234567,1254763,1632547,1652743,1723564,1723654,1745326,1746352,1753462,1753642,1754326,1764352,2174536,2175436,2345617,2347651,2356174,2365174,2541637,2547613,2741653,2745631,3217456,3217546,3254167,3274561,3456127,3461752,3476521,3517462,3517642,3561724,3641752,3651724,4163257,4165273,4175362,4321756,4351762,4532176,4561237,4563271,4617532,4635172,4761253,4765231,5172364,5174632,5176432,5234761,5274163,5321746,5346172,5364172,5416327,5432176,5476123,5612347,5617234,5632741,6123457,6125473,6172354,6175342,6325417,6327451,6351742,6417532,6435172,6517234,6523471,6527413,7235614,7236514,7416523,7453216,7456321,7463512,7534612,7536412,7543216,7612543,7643512,7652341	1234765,1237654,1327546,1472365,1632745,1652347,1674325,1723465,1724356,1742356,1746325,1753264,1753624,2167435,2174635,2175364,2341657,2346175,2347615,2351746,2361475,2376514,2435176,2547631,2617534,2741635,2754136,3216745,3217465,3254761,3261754,3274165,3275416,3416527,3461725,3476125,3517246,3517426,3614725,3621754,3765124,4132756,4163275,4165237,4235176,4321675,4351726,4617235,4632175,4723615,4761235,4763251,5123764,5172436,5174236,5234167,5326174,5362174,5413276,5476321,6123475,6147235,6172345,6175324,6217534,6321745,6325471,6327415,6512374,6523417,6743215,7234615,7236145,7243516,7416325,7423516,7432165,7463215,7532614,7536214,7541326,7612345,7632541,7651234			1	0f56aef57ca4	5906.up-3de4f10d5095.txt~5906.up-a235b0e09b6c.txt
d4745416b283	7	1234765,1237654,1327546,1472365,1632745,1652347,1674325,1723465,1724356,1742356,1746325,1753264,1753624,1756342,1763452,1763542,1765342,2167435,2174635,2175364,2341657,2346175,2347615,2351746,2361475,2376514,2435176,2547631,2617534,2741635,2754136,3216745,3217465,3254761,3261754,3274165,3275416,3416527,3417562,3417652,3451762,3461725,3476125,3517246,3517426,3541762,3614725,3621754,3765124,4132756,4163275,4165237,4175632,4176352,4176532,4235176,4321675,4351726,4517632,4617235,4632175,4723615,4761235,4763251,5123764,5172436,5174236,5176342,5234167,5326174,5341762,5362174,5413276,5417632,5476321,5634172,6123475,6147235,6172345,6175324,6217534,6321745,6325471,6327415,6341752,6345172,6354172,6512374,6523417,6534172,6743215,7234615,7236145,7243516,7416325,7423516,7432165,7463215,7532614,7536214,7541326,7563412,7612345,7632541,7634512,7635412,7651234,7653412	1234567,1254763,1632547,1652743,1723564,1723654,1726345,1745326,1746352,1753462,1753642,1754326,1762345,1763245,1763425,1764352,2174536,2175436,2176345,2341765,2345617,2347651,2356174,2365174,2417635,2541637,2547613,2634175,2741653,2745631,3217456,3217546,3241765,3254167,3274561,3417265,3417625,3421765,3456127,3461752,3476521,3517462,3517642,3561724,3641752,3651724,4163257,4165273,4172635,4175362,4176235,4176325,4217635,4321756,4351762,4532176,4561237,4563271,4617532,4635172,4761253,4765231,5172364,5174632,5176432,5234761,5274163,5321746,5346172,5364172,5416327,5432176,5476123,5612347,5617234,5632741,6123457,6125473,6172354,6175342,6234175,6324175,6325417,6327451,6341725,6342175,6351742,6417532,6435172,6517234,6523471,6527413,7235614,7236514,7263415,7416523,7453216,7456321,7463512,7534612,7536412,7543216,7612543,7623415,7632415,7634215,7643512,7652341			1	204c420db4c9	5906.up-3de4f10d5095.txt~5906.up-abe33e328763.txt
8ef3666ccfd4	7	1234567,1254763,1632547,1652743,1723564,1723654,1726345,1745326,1746352,1753462,1753642,1754326,1762345,1763245,1763425,1764352,2174536,2175436,2176345,2341765,2345617,2347651,2356174,2365174,2417635,2541637,2547613,2634175,2741653,2745631,3217456,3217546,3241765,3254167,3274561,3417265,3417625,3421765,3456127,3461752,3476521,3517462,3517642,3561724,3641752,3651724,4163257,4165273,4172635,4175362,4176235,4176325,4217635,4321756,4351762,4532176,4561237,4563271,4617532,4635172,4761253,4765231,5172364,5174632,5176432,5234761,5274163,5321746,5346172,5364172,5416327,5432176,5476123,5612347,5617234,5632741,6123457,6125473,6172354,6175342,6234175,6324175,6325417,6327451,6341725,6342175,6351742,6417532,6435172,6517234,6523471,6527413,7235614,7236514,7263415,7416523,7453216,7456321,7463512,7534612,7536412,7543216,7612543,7623415,7632415,7634215,7643512,7652341	1234765,1237654,1327546,1472365,1632745,1652347,1674325,1723465,1724356,1742356,1746325,1753264,1753624,1756342,1763452,1763542,1765342,2167435,2174635,2175364,2341657,2346175,2347615,2351746,2361475,2376514,2435176,2547631,2617534,2741635,2754136,3216745,3217465,3254761,3261754,3274165,3275416,3416527,3417562,3417652,3451762,3461725,3476125,3517246,3517426,3541762,3614725,3621754,3765124,4132756,4163275,4165237,4175632,4176352,4176532,4235176,4321675,4351726,4517632,4617235,4632175,4723615,4761235,4763251,5123764,5172436,5174236,5176342,5234167,5326174,5341762,5362174,5413276,5417632,5476321,5634172,6123475,6147235,6172345,6175324,6217534,6321745,6325471,6327415,6341752,6345172,6354172,6512374,6523417,6534172,6743215,7234615,7236145,7243516,7416325,7423516,7432165,7463215,7532614,7536214,7541326,7563412,7612345,7632541,7634512,7635412,7651234,7653412			1	204c420db4c9	5906.up-3de4f10d5095.txt~5906.up-abe33e328763.txt
